Business_ID,Business_Name,Industry,Country,State_Province,City,Event_Date,Year,Climate_Event,Severity,Temperature_Change_C,Rainfall_Deviation_Percent,Exposure_Score,Vulnerability_Score,Risk_Score,Risk_Level,Downtime_Days,Revenue_Loss_USD,Property_Damage_USD,Supply_Chain_Disruption,Employees_Affected,Recovery_Days,Risk_Mitigation_Investment_USD
B0719,AGRI_0719,Agriculture,United States,California,Los Angeles,2025-11-05,2025,Storm,Critical,2.4,65.23,72.25,75.17,73,High,30,1420040.96,461534.06,High,159,66,89958.66
B0720,HEAL_0720,Healthcare,Germany,Bavaria,Munich,2020-10-07,2020,Flood,High,1.52,62.86,78.91,53.52,64,High,27,662428.02,371557.21,Medium,142,55,80250.23
B0721,ENER_0721,Energy,Brazil,Bahia,Salvador,2021-02-16,2021,Cyclone,High,1.39,30.04,36.76,100.0,72,High,23,1377810.42,856920.31,High,165,54,193465.48
B0722,MANU_0722,Manufacturing,India,Andhra Pradesh,Visakhapatnam,2022-02-02,2022,Drought,Critical,3.24,-8.78,73.82,71.05,71,High,19,1219555.2,753298.31,High,249,35,120785.33
B0723,RETA_0723,Retail,Japan,Aichi,Nagoya,2024-12-14,2024,Heatwave,Medium,1.34,0.63,76.23,60.32,72,High,17,925198.04,228900.69,High,141,41,69495.62
B0724,TRAN_0724,Transportation,United States,Florida,Miami,2022-06-06,2022,Flood,High,1.62,-4.84,78.96,65.9,66,High,20,982720.66,436160.69,High,200,43,133045.94
B0725,HOSP_0725,Hospitality,Germany,Berlin,Berlin,2026-11-08,2026,Storm,High,1.62,0.18,70.36,96.42,87,Critical,16,1293654.38,1025530.21,High,192,32,138326.29
B0726,RETA_0726,Retail,Germany,Bavaria,Munich,2021-01-23,2021,Flood,Low,1.3,42.58,57.65,61.06,48,Medium,9,596152.73,420595.56,Medium,186,12,24790.04
B0727,TECH_0727,Technology,Australia,Victoria,Melbourne,2021-01-20,2021,Storm,Low,1.39,-3.66,64.42,50.3,64,High,4,771083.24,31244.43,Medium,129,14,60288.46
B0728,TECH_0728,Technology,Brazil,São Paulo,São Paulo,2021-05-08,2021,Drought,Low,1.06,-8.72,60.18,50.74,54,Medium,9,449676.29,173219.96,Medium,5,17,28529.49
B0729,MANU_0729,Manufacturing,Japan,Tokyo,Tokyo,2020-06-20,2020,Storm,Low,1.74,-1.25,64.92,52.41,55,Medium,6,954095.53,346039.09,Medium,72,7,36339.37
B0730,MANU_0730,Manufacturing,Australia,New South Wales,Sydney,2021-09-23,2021,Wildfire,Critical,1.68,-71.4,66.2,55.96,72,High,32,1090901.88,566376.2,High,255,56,153269.09
B0731,ENER_0731,Energy,Brazil,São Paulo,São Paulo,2026-03-12,2026,Flood,Low,0.45,-12.39,53.66,60.07,41,Medium,10,751096.47,156457.36,Medium,65,20,56525.31
B0732,AGRI_0732,Agriculture,Germany,Bavaria,Munich,2020-08-09,2020,Cyclone,Critical,2.59,65.34,73.22,49.06,64,High,24,1102759.73,559682.79,Medium,234,48,100035.69
B0733,CONS_0733,Construction,Japan,Tokyo,Tokyo,2023-11-01,2023,Storm,Low,0.22,-0.85,57.68,60.94,61,High,14,1113418.04,695.08,Medium,75,29,165315.78
B0734,HOSP_0734,Hospitality,Germany,Berlin,Berlin,2025-05-12,2025,Storm,Low,0.87,-18.15,81.07,78.72,85,Critical,10,1165373.63,276345.66,High,209,32,54452.7
B0735,ENER_0735,Energy,Brazil,Bahia,Salvador,2022-12-08,2022,Cyclone,Medium,2.25,19.38,49.88,49.12,45,Medium,22,825925.61,210468.2,Medium,53,46,98263.57
B0736,HOSP_0736,Hospitality,Germany,Bavaria,Munich,2026-03-26,2026,Heatwave,Medium,1.01,-6.34,64.31,55.44,51,Medium,17,845428.68,239638.11,Medium,151,38,135137.63
B0737,ENER_0737,Energy,India,West Bengal,Kolkata,2026-02-23,2026,Wildfire,Medium,2.04,-32.91,71.35,87.7,81,Critical,19,1379906.76,568926.15,High,171,36,217093.75
B0738,RETA_0738,Retail,United States,New York,New York City,2021-08-06,2021,Storm,Critical,2.48,28.74,93.13,71.19,83,Critical,16,847927.19,504922.67,High,232,33,43858.99
B0739,HEAL_0739,Healthcare,Brazil,Rio de Janeiro,Rio de Janeiro,2024-03-26,2024,Flood,Medium,1.94,-14.4,81.72,46.49,66,High,14,630378.47,26994.08,High,141,26,67516.32
B0740,TECH_0740,Technology,Germany,Bavaria,Munich,2020-09-15,2020,Wildfire,Medium,1.37,12.46,62.74,44.83,48,Medium,5,678411.87,225686.28,Medium,14,5,79673.85
B0741,HEAL_0741,Healthcare,Australia,New South Wales,Sydney,2024-06-21,2024,Cyclone,Critical,2.02,29.24,62.26,61.25,69,High,15,779957.29,470282.05,High,105,38,58654.95
B0742,HEAL_0742,Healthcare,Japan,Aichi,Nagoya,2025-10-20,2025,Heatwave,High,1.47,-0.96,75.94,54.12,71,High,14,934826.34,442878.08,High,95,27,99144.81
B0743,CONS_0743,Construction,Germany,Berlin,Berlin,2020-11-25,2020,Cyclone,High,1.32,29.78,85.75,43.95,56,Medium,20,1001078.73,335577.18,Medium,237,52,76101.33
B0744,HOSP_0744,Hospitality,Brazil,Rio de Janeiro,Rio de Janeiro,2025-05-23,2025,Storm,Medium,2.07,19.29,46.67,67.05,54,Medium,18,995884.43,486858.32,Medium,141,37,127224.81
B0745,CONS_0745,Construction,India,Tamil Nadu,Chennai,2024-05-21,2024,Flood,Low,1.97,-19.37,72.23,48.07,44,Medium,8,617508.41,101600.93,Medium,71,33,23351.5
B0746,AGRI_0746,Agriculture,Brazil,Bahia,Salvador,2024-02-06,2024,Storm,High,1.54,16.67,87.65,71.32,67,High,16,1089827.31,129914.11,High,116,25,195042.86
B0747,HOSP_0747,Hospitality,Australia,Queensland,Brisbane,2026-04-05,2026,Cyclone,Critical,1.63,25.06,82.12,76.29,98,Critical,25,1425033.33,619871.51,High,270,42,106827.68
B0748,TRAN_0748,Transportation,India,Andhra Pradesh,Visakhapatnam,2023-06-02,2023,Wildfire,Medium,1.72,4.72,70.82,57.35,69,High,19,1137461.09,777969.98,High,180,38,144855.54
B0749,TRAN_0749,Transportation,Australia,Queensland,Brisbane,2024-05-21,2024,Flood,Low,0.92,-4.63,56.6,67.38,64,High,15,1108301.42,321034.07,Medium,174,28,64563.89
B0750,FINA_0750,Finance,Australia,New South Wales,Sydney,2024-11-05,2024,Storm,High,1.72,49.0,64.22,79.6,80,High,15,587025.54,297712.23,High,226,34,76974.04
B0751,FINA_0751,Finance,United States,California,Los Angeles,2024-03-23,2024,Drought,Medium,2.05,-17.35,86.6,83.22,91,Critical,13,817787.42,373506.02,High,259,36,121098.57
B0752,HEAL_0752,Healthcare,Brazil,São Paulo,São Paulo,2025-01-20,2025,Heatwave,High,1.88,-41.24,65.95,50.38,65,High,13,710981.24,509998.13,Medium,219,28,77334.96
B0753,MANU_0753,Manufacturing,Brazil,Bahia,Salvador,2024-11-08,2024,Drought,Low,1.36,11.92,63.25,63.75,56,Medium,20,990538.95,405589.84,Medium,130,39,84354.41
B0754,HOSP_0754,Hospitality,Brazil,Bahia,Salvador,2021-10-07,2021,Heatwave,Medium,1.26,13.91,76.42,40.12,50,Medium,19,936703.87,547175.39,Medium,168,68,58544.7
B0755,TECH_0755,Technology,Brazil,São Paulo,São Paulo,2022-01-18,2022,Drought,High,2.33,-43.29,73.57,51.67,56,Medium,9,506368.49,148297.52,Medium,184,11,45415.28
B0756,CONS_0756,Construction,Japan,Aichi,Nagoya,2020-02-01,2020,Wildfire,High,2.53,-38.8,86.86,73.34,76,High,20,1189245.72,297382.71,High,265,41,85686.71
B0757,AGRI_0757,Agriculture,Brazil,São Paulo,São Paulo,2026-10-01,2026,Wildfire,High,2.21,14.85,56.46,73.4,73,High,26,1103188.25,679924.06,High,198,50,106164.75
B0758,FINA_0758,Finance,Australia,New South Wales,Sydney,2024-12-22,2024,Storm,High,2.13,25.77,59.16,47.04,50,Medium,5,395785.97,148268.86,Medium,98,17,64536.42
B0759,RETA_0759,Retail,Australia,New South Wales,Sydney,2023-05-22,2023,Storm,Critical,2.17,40.78,69.99,68.77,83,Critical,14,1068490.06,558713.56,High,271,27,169077.25
B0760,AGRI_0760,Agriculture,Germany,Hamburg,Hamburg,2020-04-24,2020,Cyclone,Critical,1.68,46.12,77.11,76.46,77,High,29,1588739.07,976581.45,High,196,51,73691.04
B0761,CONS_0761,Construction,Brazil,Bahia,Salvador,2021-04-23,2021,Heatwave,Medium,1.79,-8.48,86.13,71.89,86,Critical,22,1225934.33,634894.18,High,218,39,79692.19
B0762,AGRI_0762,Agriculture,Germany,Berlin,Berlin,2021-07-09,2021,Flood,Low,1.4,-6.02,44.8,48.3,42,Medium,14,831661.53,37527.46,Medium,250,27,32391.15
B0763,HEAL_0763,Healthcare,Brazil,Rio de Janeiro,Rio de Janeiro,2026-07-18,2026,Wildfire,High,2.76,-30.7,68.89,59.2,56,Medium,15,660676.73,311342.46,Medium,78,15,108384.39
B0764,MANU_0764,Manufacturing,Australia,New South Wales,Sydney,2022-04-28,2022,Drought,Low,0.45,17.26,72.7,72.04,84,Critical,11,1498860.17,499746.55,High,234,35,152176.43
B0765,CONS_0765,Construction,Japan,Osaka,Osaka,2022-08-12,2022,Drought,Low,1.85,-2.35,65.95,45.75,61,High,9,809784.06,223015.37,Medium,224,24,30764.98
B0766,RETA_0766,Retail,Germany,Berlin,Berlin,2024-09-11,2024,Flood,High,1.43,34.53,81.35,57.69,67,High,15,782011.22,300261.89,High,130,39,69047.54
B0767,MANU_0767,Manufacturing,Australia,New South Wales,Sydney,2021-09-11,2021,Flood,High,1.15,19.35,76.46,63.9,71,High,13,1262241.61,418766.84,High,154,38,143253.36
B0768,CONS_0768,Construction,Germany,Hamburg,Hamburg,2023-03-04,2023,Drought,Critical,2.43,-63.45,75.08,81.15,78,High,20,1187034.6,738541.57,High,202,36,145047.71
B0769,FINA_0769,Finance,India,Tamil Nadu,Chennai,2021-05-10,2021,Heatwave,Medium,0.97,20.18,71.08,58.62,57,Medium,14,568818.14,177619.18,Medium,144,22,72116.65
B0770,ENER_0770,Energy,Australia,Queensland,Brisbane,2020-01-01,2020,Flood,Medium,1.78,-19.56,78.85,70.86,59,Medium,19,1044145.7,394547.69,Medium,71,38,92614.14
B0771,TECH_0771,Technology,Japan,Aichi,Nagoya,2023-12-06,2023,Heatwave,Critical,1.87,-31.79,90.11,66.72,69,High,9,578657.38,459097.64,High,144,23,59050.09
B0772,FINA_0772,Finance,Germany,Berlin,Berlin,2025-06-11,2025,Flood,High,1.85,29.45,76.21,43.49,60,Medium,11,615871.62,277850.02,Medium,218,31,101401.72
B0773,AGRI_0773,Agriculture,India,West Bengal,Kolkata,2024-02-09,2024,Drought,High,3.08,3.06,92.25,51.09,59,Medium,22,1108018.89,212646.17,Medium,223,44,198447.76
B0774,TECH_0774,Technology,Brazil,Rio de Janeiro,Rio de Janeiro,2024-10-24,2024,Heatwave,Medium,2.23,-18.47,64.53,54.39,66,High,14,625277.31,192058.31,High,179,24,106020.8
B0775,TRAN_0775,Transportation,India,Tamil Nadu,Chennai,2020-01-14,2020,Drought,Medium,1.8,-2.25,64.7,40.56,49,Medium,14,844044.72,21455.75,Medium,118,19,93290.12
B0776,FINA_0776,Finance,United States,California,Los Angeles,2025-05-18,2025,Drought,High,1.51,-7.65,62.95,68.98,68,High,9,557894.64,243932.65,High,156,38,58363.73
B0777,FINA_0777,Finance,India,Andhra Pradesh,Visakhapatnam,2022-12-23,2022,Cyclone,Medium,1.67,32.79,79.23,62.06,80,High,11,942397.35,358123.99,High,209,28,98981.06
B0778,CONS_0778,Construction,Germany,Hamburg,Hamburg,2021-04-26,2021,Drought,Low,1.06,-12.81,68.72,55.04,65,High,4,976835.19,803649.58,Medium,181,13,111568.76
B0779,TRAN_0779,Transportation,United States,California,Los Angeles,2024-06-15,2024,Wildfire,Medium,1.61,9.57,68.99,65.97,68,High,17,1304167.91,531650.15,High,134,38,130833.7
B0780,AGRI_0780,Agriculture,India,Tamil Nadu,Chennai,2021-11-03,2021,Cyclone,High,1.44,39.21,74.96,65.91,68,High,24,1126917.37,488264.89,High,171,39,193317.33
B0781,AGRI_0781,Agriculture,Germany,Berlin,Berlin,2025-01-25,2025,Drought,High,2.48,-31.37,56.98,67.07,62,High,18,1216844.67,427233.55,Medium,86,27,76870.9
B0782,ENER_0782,Energy,Brazil,Bahia,Salvador,2024-06-28,2024,Flood,High,1.99,38.38,78.1,55.92,65,High,24,1184459.74,338154.33,Medium,185,35,183751.49
B0783,ENER_0783,Energy,Brazil,Rio de Janeiro,Rio de Janeiro,2026-06-09,2026,Cyclone,Critical,2.22,67.43,64.12,69.84,73,High,31,1425797.8,288666.61,High,278,64,120299.95
B0784,HEAL_0784,Healthcare,United States,New York,New York City,2021-10-05,2021,Storm,Medium,1.73,52.0,73.14,47.73,58,Medium,10,877394.55,372529.15,Medium,87,26,107962.93
B0785,HOSP_0785,Hospitality,Brazil,Rio de Janeiro,Rio de Janeiro,2024-11-17,2024,Storm,Low,1.92,-42.81,61.56,50.72,53,Medium,11,974053.3,289704.16,Medium,95,16,91809.98
B0786,CONS_0786,Construction,Germany,Berlin,Berlin,2021-04-28,2021,Flood,Critical,2.14,33.15,71.77,81.42,82,Critical,33,1316688.39,549118.59,High,299,74,217139.96
B0787,FINA_0787,Finance,Germany,Bavaria,Munich,2024-03-07,2024,Flood,Low,0.97,-13.4,48.54,32.65,41,Medium,6,326631.53,123279.77,Medium,196,11,18994.07
B0788,TRAN_0788,Transportation,United States,Texas,Houston,2025-08-10,2025,Wildfire,High,1.41,-11.88,75.77,70.31,76,High,16,1467260.11,1263971.18,High,267,33,187190.76
B0789,FINA_0789,Finance,United States,Texas,Houston,2023-07-28,2023,Storm,High,2.07,25.77,77.21,70.74,75,High,12,585047.79,293939.88,High,290,30,73506.94
B0790,RETA_0790,Retail,United States,California,Los Angeles,2022-12-14,2022,Storm,Medium,1.18,18.92,67.0,51.62,59,Medium,14,482493.23,243064.11,Medium,166,28,84984.35
B0791,MANU_0791,Manufacturing,Brazil,Bahia,Salvador,2025-01-23,2025,Drought,Low,0.8,25.87,57.07,48.31,51,Medium,8,1075810.18,283492.79,Medium,101,8,104815.53
B0792,TECH_0792,Technology,Japan,Osaka,Osaka,2025-06-20,2025,Cyclone,High,1.52,6.05,66.31,66.41,68,High,9,814268.16,153267.14,High,179,20,119528.32
B0793,TECH_0793,Technology,Australia,Queensland,Brisbane,2025-03-05,2025,Flood,Medium,1.04,28.49,51.06,68.01,58,Medium,15,643419.83,137411.77,Medium,184,36,81650.93
B0794,MANU_0794,Manufacturing,Germany,Hamburg,Hamburg,2025-11-19,2025,Wildfire,High,1.86,3.19,80.35,64.29,72,High,14,1206536.6,978886.79,High,89,30,118644.37
B0795,CONS_0795,Construction,Australia,New South Wales,Sydney,2026-09-12,2026,Heatwave,Low,1.4,31.21,51.88,59.03,50,Medium,8,825275.22,175260.39,Medium,81,16,56691.91
B0796,FINA_0796,Finance,India,Andhra Pradesh,Visakhapatnam,2023-12-15,2023,Cyclone,High,1.75,39.57,68.95,53.37,55,Medium,8,655059.06,209905.47,Medium,122,26,20766.11
B0797,FINA_0797,Finance,Germany,Berlin,Berlin,2023-07-07,2023,Flood,Low,0.92,-0.19,53.48,50.51,60,Medium,4,431198.13,73165.93,Medium,198,18,48230.79
B0798,AGRI_0798,Agriculture,Australia,Queensland,Brisbane,2025-03-06,2025,Cyclone,Critical,2.18,28.71,100.0,72.28,88,Critical,29,1613219.23,682657.69,High,242,57,195012.52
B0799,TRAN_0799,Transportation,Australia,Queensland,Brisbane,2026-09-05,2026,Heatwave,Medium,1.71,27.15,58.19,66.65,58,Medium,12,1268432.49,453692.15,Medium,176,35,153621.78
B0800,AGRI_0800,Agriculture,Brazil,Rio de Janeiro,Rio de Janeiro,2022-05-08,2022,Wildfire,Critical,2.77,-34.91,100.0,68.57,88,Critical,34,1656068.34,444764.27,High,184,66,241119.81
B0801,CONS_0801,Construction,India,Tamil Nadu,Chennai,2025-05-25,2025,Storm,High,1.66,10.19,94.08,53.58,73,High,18,1343606.44,746622.92,High,257,38,192457.4
B0802,ENER_0802,Energy,Japan,Osaka,Osaka,2026-03-24,2026,Cyclone,Medium,1.81,21.22,64.4,83.24,74,High,19,1217358.79,564363.31,High,298,43,168391.24
B0803,AGRI_0803,Agriculture,Germany,Hamburg,Hamburg,2022-12-21,2022,Wildfire,High,1.04,-3.65,76.72,68.71,69,High,28,1101034.64,694454.39,High,103,50,34603.82
B0804,FINA_0804,Finance,Japan,Aichi,Nagoya,2023-08-16,2023,Wildfire,Medium,1.51,-0.69,65.48,42.96,55,Medium,6,514522.22,240345.64,Medium,178,17,74152.6
B0805,HEAL_0805,Healthcare,Australia,Queensland,Brisbane,2020-06-05,2020,Drought,Medium,2.13,13.06,64.96,47.31,60,Medium,6,830147.12,235938.26,Medium,110,9,111702.99
B0806,AGRI_0806,Agriculture,United States,Florida,Miami,2026-07-26,2026,Cyclone,Medium,0.76,17.86,70.76,58.24,60,Medium,20,1214739.04,875191.36,Medium,123,49,42809.4
B0807,RETA_0807,Retail,Brazil,São Paulo,São Paulo,2024-09-01,2024,Flood,Medium,1.67,8.68,64.02,63.07,72,High,15,1021202.32,426470.27,High,183,20,113340.59
B0808,TRAN_0808,Transportation,United States,Florida,Miami,2025-06-19,2025,Cyclone,High,2.22,26.68,73.01,55.2,51,Medium,19,879209.39,456875.77,Medium,25,49,46481.61
B0809,MANU_0809,Manufacturing,Germany,Bavaria,Munich,2022-05-17,2022,Drought,High,1.72,-30.21,71.01,58.62,62,High,24,1136783.74,415446.03,Medium,179,39,75660.52
B0810,HOSP_0810,Hospitality,United States,California,Los Angeles,2025-08-09,2025,Flood,Critical,2.23,80.72,62.78,58.04,54,Medium,22,617745.52,259702.47,Medium,104,46,50326.54
B0811,RETA_0811,Retail,Germany,Berlin,Berlin,2021-02-17,2021,Cyclone,Critical,2.69,57.23,74.4,63.61,70,High,30,893551.72,409071.92,High,110,62,123235.7
B0812,AGRI_0812,Agriculture,Japan,Aichi,Nagoya,2020-08-10,2020,Drought,Low,1.52,-9.64,61.62,46.69,52,Medium,15,1082961.21,121949.6,Medium,187,28,157086.1
B0813,HEAL_0813,Healthcare,Japan,Tokyo,Tokyo,2023-07-28,2023,Wildfire,High,1.99,-3.82,65.68,73.94,72,High,12,808824.8,342209.84,High,97,27,100909.08
B0814,HOSP_0814,Hospitality,Japan,Aichi,Nagoya,2020-04-18,2020,Flood,Medium,0.96,1.28,61.21,56.38,48,Medium,12,989313.16,487333.35,Medium,88,27,136072.59
B0815,AGRI_0815,Agriculture,India,Tamil Nadu,Chennai,2026-03-16,2026,Flood,Medium,2.21,30.34,88.0,50.64,73,High,16,1343084.71,595669.92,High,215,32,72538.54
B0816,FINA_0816,Finance,Australia,New South Wales,Sydney,2020-09-15,2020,Drought,Medium,2.52,-9.36,62.16,61.86,65,High,8,688554.44,270803.53,Medium,11,22,116688.54
B0817,TRAN_0817,Transportation,Germany,Bavaria,Munich,2023-06-13,2023,Heatwave,Medium,1.47,11.38,75.11,90.29,89,Critical,20,1470699.8,697504.14,High,189,38,168854.46
B0818,HOSP_0818,Hospitality,Germany,Hamburg,Hamburg,2021-02-18,2021,Wildfire,Low,1.56,40.42,64.65,60.02,60,Medium,10,923529.31,84248.54,Medium,148,25,82654.75
B0819,TECH_0819,Technology,Brazil,Bahia,Salvador,2025-04-14,2025,Heatwave,High,2.42,5.69,90.31,72.26,96,Critical,9,1027244.92,748625.0,High,223,36,158272.38
B0820,TECH_0820,Technology,India,Andhra Pradesh,Visakhapatnam,2020-11-17,2020,Flood,High,1.83,28.21,71.61,55.69,61,High,24,407332.87,239321.46,Medium,208,60,58967.47
B0821,TECH_0821,Technology,Japan,Aichi,Nagoya,2022-07-06,2022,Heatwave,Low,1.65,-2.07,54.22,53.13,59,Medium,6,502376.92,171943.41,Medium,140,27,30486.99
B0822,CONS_0822,Construction,United States,California,Los Angeles,2020-07-02,2020,Cyclone,High,1.78,8.92,89.76,80.65,79,High,22,1112656.24,966694.81,High,225,57,160768.08
B0823,TECH_0823,Technology,Germany,Berlin,Berlin,2021-08-03,2021,Wildfire,Medium,1.11,-9.19,66.12,52.03,56,Medium,10,476853.74,200334.66,Medium,150,23,79845.88
B0824,HEAL_0824,Healthcare,Germany,Hamburg,Hamburg,2021-10-28,2021,Flood,Medium,1.42,-13.21,57.36,58.23,68,High,12,1065620.7,368546.07,High,302,24,41869.14
B0825,MANU_0825,Manufacturing,United States,Texas,Houston,2025-01-25,2025,Wildfire,High,2.21,-19.5,68.21,62.39,72,High,14,1162903.72,849720.4,High,167,22,72943.25
B0826,AGRI_0826,Agriculture,India,Tamil Nadu,Chennai,2022-02-06,2022,Wildfire,Medium,1.51,-37.94,58.92,65.42,61,High,13,1085188.3,456742.3,Medium,122,19,101804.84
B0827,AGRI_0827,Agriculture,Brazil,Rio de Janeiro,Rio de Janeiro,2022-10-18,2022,Drought,Medium,1.57,37.62,58.81,86.22,88,Critical,18,1535972.64,264656.9,High,184,55,251393.8
B0828,AGRI_0828,Agriculture,Australia,Victoria,Melbourne,2024-07-04,2024,Wildfire,Low,1.34,11.68,57.92,34.71,37,Medium,18,768069.21,494552.06,Medium,219,42,103272.35
B0829,HOSP_0829,Hospitality,Brazil,Bahia,Salvador,2024-12-11,2024,Drought,Low,0.91,6.03,45.01,82.05,60,Medium,16,650071.98,350115.9,Medium,239,31,100515.25
B0830,RETA_0830,Retail,Brazil,São Paulo,São Paulo,2022-06-07,2022,Flood,Medium,2.04,5.85,61.78,71.05,65,High,11,759742.29,494676.31,Medium,110,18,111826.34
B0831,RETA_0831,Retail,Germany,Hamburg,Hamburg,2020-08-25,2020,Flood,High,1.75,37.99,79.24,96.15,90,Critical,8,1101919.4,936242.04,High,308,27,79628.37
B0832,ENER_0832,Energy,India,West Bengal,Kolkata,2023-06-10,2023,Flood,High,1.73,16.85,74.65,100.0,86,Critical,16,1760101.16,833764.27,High,227,23,98981.92
B0833,TECH_0833,Technology,Japan,Aichi,Nagoya,2025-03-26,2025,Cyclone,Low,0.7,-25.6,46.25,34.2,60,Medium,12,513808.98,158875.77,Medium,117,35,20387.48
B0834,RETA_0834,Retail,Australia,New South Wales,Sydney,2025-02-27,2025,Cyclone,High,1.22,22.93,66.9,68.93,70,High,17,809445.42,314327.55,High,121,37,92584.58
B0835,TRAN_0835,Transportation,Germany,Bavaria,Munich,2020-05-27,2020,Drought,High,1.73,-19.94,93.5,77.08,71,High,23,1288696.04,468164.3,High,183,41,116723.87
B0836,MANU_0836,Manufacturing,Japan,Osaka,Osaka,2026-09-15,2026,Cyclone,Medium,2.2,7.21,49.35,76.81,63,High,16,1114236.34,676605.05,Medium,152,39,39172.0
B0837,ENER_0837,Energy,India,Andhra Pradesh,Visakhapatnam,2020-02-03,2020,Heatwave,High,2.2,-20.9,73.15,60.82,59,Medium,14,1391310.95,513852.81,Medium,264,19,66466.99
B0838,TRAN_0838,Transportation,United States,Florida,Miami,2022-12-27,2022,Storm,Medium,1.19,5.93,54.97,51.46,47,Medium,20,854383.93,293007.14,Medium,218,52,61792.87
B0839,FINA_0839,Finance,United States,New York,New York City,2024-05-23,2024,Heatwave,Medium,1.89,-11.3,85.75,84.39,85,Critical,7,694011.95,207134.86,High,211,13,61602.7
B0840,HOSP_0840,Hospitality,Japan,Osaka,Osaka,2023-01-21,2023,Flood,Critical,2.2,57.59,57.5,95.17,79,High,24,1021041.13,421603.67,High,147,53,132889.84
B0841,TECH_0841,Technology,Australia,New South Wales,Sydney,2020-05-28,2020,Heatwave,Medium,0.86,17.42,58.8,51.76,33,Medium,5,304859.58,95689.94,Low,5,21,39746.66
B0842,TECH_0842,Technology,Japan,Tokyo,Tokyo,2020-04-09,2020,Cyclone,Medium,1.64,1.19,44.7,58.23,56,Medium,11,348966.41,142351.2,Medium,138,30,31753.48
B0843,CONS_0843,Construction,India,Andhra Pradesh,Visakhapatnam,2022-06-13,2022,Wildfire,Low,1.29,24.46,58.38,52.05,49,Medium,12,653724.8,334193.31,Medium,127,21,61485.97
B0844,FINA_0844,Finance,Germany,Hamburg,Hamburg,2022-08-26,2022,Wildfire,High,0.84,-47.73,64.68,76.62,75,High,12,610740.69,168315.26,High,192,15,107469.17
B0845,RETA_0845,Retail,Japan,Osaka,Osaka,2026-07-25,2026,Storm,Critical,2.41,38.29,76.82,76.5,74,High,25,961308.07,314895.09,High,172,48,123402.23
B0846,HOSP_0846,Hospitality,Brazil,Rio de Janeiro,Rio de Janeiro,2026-03-18,2026,Storm,High,2.44,14.86,81.21,82.8,77,High,17,1183691.59,745884.68,High,206,34,88152.74
B0847,CONS_0847,Construction,Germany,Bavaria,Munich,2024-01-03,2024,Heatwave,High,2.04,-18.8,76.13,73.41,65,High,21,982062.26,485783.94,Medium,132,34,95910.4
B0848,AGRI_0848,Agriculture,United States,Texas,Houston,2022-06-11,2022,Heatwave,Medium,2.15,0.94,54.69,52.3,61,High,16,1300306.91,419604.75,Medium,200,24,158905.28
B0849,TECH_0849,Technology,Brazil,Bahia,Salvador,2025-09-22,2025,Wildfire,Critical,2.71,-65.94,94.21,61.98,71,High,11,929655.69,496084.65,High,180,19,80731.01
B0850,TECH_0850,Technology,Germany,Hamburg,Hamburg,2022-01-19,2022,Storm,Medium,1.28,0.65,71.46,63.18,65,High,11,758487.88,273347.03,Medium,146,18,121096.48
B0851,HEAL_0851,Healthcare,United States,Texas,Houston,2024-01-10,2024,Cyclone,Medium,2.82,0.16,61.48,78.15,66,High,17,769064.04,499506.51,High,184,28,68203.62
B0852,ENER_0852,Energy,Japan,Tokyo,Tokyo,2021-03-14,2021,Storm,Medium,1.86,29.46,49.1,54.36,57,Medium,10,1139506.0,866127.39,Medium,212,27,160168.74
B0853,ENER_0853,Energy,Brazil,São Paulo,São Paulo,2020-11-27,2020,Heatwave,Medium,2.02,-19.64,43.13,61.85,53,Medium,19,1022348.03,239003.18,Medium,46,50,57966.65
B0854,CONS_0854,Construction,Australia,New South Wales,Sydney,2026-11-10,2026,Cyclone,High,2.4,27.66,85.98,42.25,55,Medium,14,965748.99,1815.09,Medium,134,33,149924.32
B0855,TECH_0855,Technology,India,Maharashtra,Mumbai,2026-02-06,2026,Heatwave,Critical,2.57,-58.76,86.13,81.35,84,Critical,19,596396.31,395631.22,High,221,36,61005.27
B0856,MANU_0856,Manufacturing,Brazil,São Paulo,São Paulo,2023-09-08,2023,Flood,Medium,1.31,5.34,57.52,77.9,61,High,24,1293075.78,471060.68,Medium,251,43,125321.93
B0857,MANU_0857,Manufacturing,United States,California,Los Angeles,2023-10-05,2023,Cyclone,High,1.95,53.31,65.29,77.34,70,High,21,1051757.53,463378.31,High,191,43,61240.88
B0858,FINA_0858,Finance,Brazil,São Paulo,São Paulo,2025-04-18,2025,Drought,Medium,2.34,-4.16,56.63,60.98,61,High,6,414015.5,123844.08,Medium,125,8,53632.72
B0859,HEAL_0859,Healthcare,India,Andhra Pradesh,Visakhapatnam,2021-10-13,2021,Wildfire,Medium,1.2,-31.87,82.81,61.38,70,High,8,604999.21,157420.92,High,216,10,93981.29
B0860,TRAN_0860,Transportation,Australia,Queensland,Brisbane,2021-11-03,2021,Drought,Medium,2.47,14.77,83.74,89.97,75,High,12,1176895.32,650165.89,High,206,31,167297.36
B0861,TECH_0861,Technology,India,West Bengal,Kolkata,2020-02-24,2020,Heatwave,Critical,2.42,-29.06,87.69,67.81,85,Critical,12,972355.46,337756.57,High,206,13,38026.85
B0862,CONS_0862,Construction,Brazil,São Paulo,São Paulo,2026-05-15,2026,Storm,Low,1.93,-10.92,45.68,77.81,53,Medium,8,765725.06,237311.3,Medium,117,10,39440.4
